dataset,id,content
Train,300_44.mp4,隣に立つ男性にインタビューしている男性が、答える隙を与えないほど矢継ぎ早に話をしている
Train,300_45.mp4,ピンマイクを持った男性にインタビューされた男性が、手振りを交え真摯に意見を述べている
Train,300_46.mp4,隣に立つ男性にインタビューしている男性が、得た回答に驚き同じ質問を繰り返している
Train,300_47.mp4,ピンマイクを手にした男性と、インタビューに答えている男性が、互いの意見を確認しあいながら話をしている
Train,300_48.mp4,ピンマイクを持った男性にインタビューされた男性が、顔をしかめつつ話をしている
Train,300_49.mp4,ピンマイクを手にした男性と、インタビューに答えている男性が、興奮気味に話をしている
Train,300_50.mp4,ピンマイクを持った男性にインタビューされた男性が、相手の反応を確認しつつ話を続けている
Train,300_51.mp4,ピンマイクを持った男性にインタビューされた男性が、質問に対してかぶせ気味に答えている
Train,300_52.mp4,ピンマイクを手にした男性と、インタビューに答えている男性が、意見を交わしている
Train,300_53.mp4,ピンマイクを持った男性にインタビューされた男性が、考えを巡らせながら話をしている
Train,300_54.mp4,ピンマイクを持った男性にインタビューされた男性が、状況を説明している
Train,300_55.mp4,ピンマイクを手にした男性と、インタビューに答えている男性が、手振りを交え興奮気味に話をしている
Train,300_56.mp4,ピンマイクを持った男性にインタビューされた男性が、相手に同調しつつ考えを巡らせながら話をしている
Train,300_57.mp4,ピンマイクを手に、隣に立つ男性にインタビューしている男性が、かぶせ気味に質問している
Train,300_58.mp4,ピンマイクを持った男性にインタビューされた男性が、考えながら手振りを交えて話をしている
Train,300_59.mp4,隣に立つ男性にインタビューしている男性が、矢継ぎ早に話をしている
Train,300_60.mp4,隣に立つ男性にインタビューしている男性が、相手の意見に反論している
Train,300_61.mp4,隣に立つ男性にインタビューしている男性が、手振りを交えながら説明している
Train,300_62.mp4,ピンマイクを持った男性にインタビューされた男性が、手振りを交え真摯に話をしている
Train,302_1.mp4,鉄柵沿いに人々がたむろする中、二人の男性が話をしている
Train,302_2.mp4,鉄柵沿いに立つ男性が、対面の男性に何かを確認している
Train,302_3.mp4,鉄柵沿いに立つ男性が、対面の男性の言葉に困惑している
Train,302_4.mp4,鉄柵沿いに立つ男性が、対面の男性と何かを論じている
Train,302_5.mp4,鉄柵沿いに立つ男性と対面する男性が、互いの意見を主張している
Train,302_6.mp4,鉄柵沿いに立つ男性と対面する男性が、興奮気味に話をしている
Train,302_7.mp4,鉄柵沿いに立つ男性が、対面の男性に状況を説明している
Train,302_8.mp4,鉄柵沿いに立つ男性の言葉に、対面の男性が困惑している
Train,302_9.mp4,鉄柵沿いに立つ男性に、対面の男性が懸命に状況説明をしている
Train,302_10.mp4,鉄柵沿いに立つ男性に、対面の男性が自身の質問の意味を説明している
Train,302_11.mp4,鉄柵沿いに立つ男性が、対面の男性に強めの口調で説いている
Train,302_12.mp4,鉄柵沿いに立つ男性に、対面の男性が手振りを交え話をしている
Train,302_13.mp4,鉄柵沿いに立つ男性が、対面の男性に対し、手振りを交え状況を説明している
Train,302_14.mp4,鉄柵沿いに立つ男性と対面する男性の会話に、周囲の男性たちが興味を示し聞き入っている
Train,302_15.mp4,鉄柵沿いに立つ男性が、対面の男性に対し身振り手振りを交え質問している
Train,302_16.mp4,鉄柵沿いに立つ男性に、対面の男性が落ち着きを取り戻すように話をしている
Train,302_17.mp4,鉄柵沿いに立つ男性が、対面の男性に対し、苛立ちながら話をしている
Train,302_18.mp4,鉄柵沿いに立つ男性が、対面の男性に強めの口調で話をしている
Train,302_19.mp4,鉄柵沿いに立つ男性が、対面の男性に口を挟ませず、強めの口調で話をしている
Train,302_20.mp4,鉄柵沿いに立つ男性の説明を対面の男性が理解できずに困惑している
Train,302_21.mp4,鉄柵沿いに立つ男性が、握手して立ち去ろうとする男性をさらに説き伏せようとしている
Train,302_22.mp4,鉄柵沿いに立つ男性が、対面の男性を説き伏せている
Train,302_23.mp4,鉄柵沿いに立つ男性と対面する男性が、互いに苛立ちを隠さず会話している
Train,302_24.mp4,鉄柵沿いに立つ男性と対面する男性が、手振りを交え議論している
Train,302_25.mp4,鉄柵沿いに立つ男性が、対面の男性の話を聞きながらペットボトルの水を飲んでいる
Train,302_26.mp4,鉄柵沿いに立つ男性に、対面の男性が握手を求め立ち去ろうとしている
Train,302_27.mp4,いつまでも話を続ける男性に、対面の男性が苦笑いを浮かべている
Train,303_1.mp4,木陰に集まった人々の中、複数の男性たちが議論している
Train,303_2.mp4,木陰に集まった人々の中、話続ける男性に対面の男性が迷惑そうな表情を浮かべている
Train,303_3.mp4,木陰に集まった人々の中、男性が、対面の男性との会話を切り上げたそうな素振りをしている
Train,303_4.mp4,木陰に集まった人々の中、男性と、彼に対面する男性が口論している
Train,303_5.mp4,木陰に集まった人々の中、男性が、対面の男性に強い口調で話をしている
Train,303_6.mp4,木陰に集まった人々の中、男性が、対面の男性の言葉に苦笑いをしている
Train,303_7.mp4,木陰に集まった人々の中、男性が、対面の男性に話を促している
Train,303_8.mp4,木陰に集まった人々の中、男性が、対面の男性の言葉を聞いて口をつぐみ、苦笑いをしている
Train,303_9.mp4,木陰に集まった人々の中、男性が、対面の男性にたたみかけるように話をしている
Train,303_10.mp4,木陰に集まった人々の中、男性が、対面の男性の言葉を大きな声で否定している
Train,303_11.mp4,木陰に集まった人々の中、男性が、対面の男性に対し興奮気味に話をしている
Train,303_12.mp4,木陰に集まった人々の中、男性が、対面の男性に対し大きな声で興奮気味に話をしている
Train,303_13.mp4,木陰に集まった人々の中、男性が、対面の男性に対し話の要点を伝えようとしている
Train,303_14.mp4,木陰に集まった人々の中、男性が、対面の男性に対し手振りを交え興奮気味に話をしている
Train,303_15.mp4,木陰に集まった人々の中、男性が、興奮気味に話をする男性を前に、困惑した表情を浮かべている
Train,303_16.mp4,木陰に集まった人々の中、男性が、興奮気味に話をする男性をなだめようとしている
Train,303_17.mp4,木陰に集まった人々の中、男性が、対面の男性に状況説明をしている
Train,303_18.mp4,木陰に集まった人々の中、男性が、対面の男性を制し大きな声で興奮気味に話をしている
Train,303_19.mp4,木陰に集まった人々の中、男性が、対面の男性に質問している
Train,303_20.mp4,木陰に集まった人々の中、男性が、対面の男性の質問に困惑した表情で答えている
Train,303_21.mp4,木陰に集まった人々の中、男性が、対面の男性の長引く話に、しびれを切らした様子を見せている
Train,303_22.mp4,木陰に集まった人々の中、男性が、対面の男性に手振りを交えて話をしている
Train,303_23.mp4,木陰に集まった人々の中、男性が、対面の男性に手振りを交え説明をしている
Train,303_24.mp4,木陰に集まった人々の中、男性が、対面の男性に対し興奮気味に質問をしている
Train,303_25.mp4,木陰に集まった人々の中、男性が、対面の男性に困惑した表情で質問している
Train,303_26.mp4,木陰に集まった人々の中、男性が、対面の男性の言葉を聞き、億劫そうにしている
Train,303_27.mp4,木陰で話す男性二人の会話を、周囲の人々が興味深そうに聞いている
Train,303_28.mp4,木陰に集まった人々の中、男性が、対面の男性に手振りを交えて説明をしている
Train,303_29.mp4,木陰に集まった人々の中、男性が、対面する男性に興奮気味に質問をしている
Train,303_30.mp4,木陰に集まった人々の中、男性が、対面の男性の話をききつつ、撮影カメラに目を向けた
Train,303_31.mp4,木陰に集まった人々の中、男性が、対面の男性に興奮気味に質問をくりかえしている
Train,303_32.mp4,木陰に集まった人々の中、男性が、対面の男性にされた質問の答えの説明を、困惑した表情でしている
Train,303_33.mp4,木陰に集まった人々の中、男性が、対面の男性に口を挟ませず、質問を繰り返している
Train,303_34.mp4,木陰に集まった人々の中、男性二人が互いの主張を譲らず、同じ会話を繰り返している
Train,303_35.mp4,木陰に集まった人々の中、男性が、対面の男性の頑なな態度に、困惑した表情を浮かべている
Train,303_36.mp4,木陰に集まった人々の中、男性が、対面の男性の必死の弁明に呆れた表情を見せ、撮影カメラに目を向けた
Train,303_37.mp4,対面して話す二人の男性の様子を、周囲に集まった人々が興味深く見ている
Train,303_38.mp4,木陰に集まった人々の中、男性二人が興奮した様子で話をしている
Train,303_39.mp4,木陰に集まった人々の中、対面して話す男性のうちのひとりが、撮影カメラに向かって意見を主張している
Train,303_40.mp4,木陰に集まった人々の中、対面して話す男性のうちのひとりが、撮影カメラに向かい興奮気味に意見を主張している
Train,303_41.mp4,木陰に集まった人々の中、撮影カメラに向かい興奮気味に話をする男性を、対面の男性がなだめている
Train,303_42.mp4,議論する男性二人のうちのひとりに、周囲に集まった人々が助言している
Train,303_43.mp4,集まった人々の中、男性が対面の男性に、オーバーリアクションで意見を主張している
Train,303_45.mp4,木陰に集まった人々の中、男性が、対面の男性に、手振りを交え意見している
Train,307_1.mp4,複数の男女が並んでテーブルにつき、各々の道具を用いて工作をしている
Train,307_2.mp4,テーブルを囲んだ女性たちが各々の道具を用いて工作をしている
Train,307_3.mp4,テーブルを囲み、工作に励む複数の男女の中、ひとりの男性が大きな声をあげている
Train,310_1.mp4,たくさんの人々が、掛け声をかけながら、街頭をデモ行進している
Train,312_1.mp4,ホール内で、人々が掛け声に合わせて打楽器を演奏しながら行進している
Train,315_2.mp4,煙の出た小道具を手にした男性の後を、担架を担いだ人々が連なって歩いている
Train,315_3.mp4,停車中の車の中の人物と、路上に立つ男性が、なにがしかのやり取りをしている
Train,315_4.mp4,停車中の車の後部から出てきた男性と、路上に立つ男性が、話をしている
Train,315_5.mp4,停車中の車のそばで、二人の男性が話をしている
Train,315_6.mp4,停車中の車のそばに人々が集まっている
Train,315_7.mp4,停車中の車のそばに集まった人々の中で、一人の男性が合図のような手振りをしている
Train,315_8.mp4,白い衣服をまとった女性が路上で涙している
Train,315_9.mp4,白い衣服をまとった三人の男女が神妙な表情で歩いている
Train,315_10.mp4,建物の前に、複数の男女が集まっている
Train,315_11.mp4,家屋の前で、男女が立ち話をしている
Train,315_12.mp4,家屋の前で、二人の男性が話をしている
Train,315_13.mp4,白い衣服をまとい合掌する男性を、カメラマンが撮影している
Train,316_1.mp4,音楽が流れる中、民族衣装をまとった二人の女性が悲し気な表情で佇んでいる
Train,316_2.mp4,音楽が流れる中、民族衣装をまとった女性たちが、棺の周りに集まっている
Train,316_3.mp4,音楽が流れる中、民族衣装の女性たちや平服の男性が、棺の周りに集まっている
Train,316_4.mp4,民族衣装の女性が、棺の前で何かを唱えている
Train,316_5.mp4,悲し気な表情の民族衣装の女性が、棺に向かって話をしている
Train,316_6.mp4,悲し気な表情の民族衣装の女性たちが、棺の周囲に集まっている
Train,316_7.mp4,民族衣装の女性たちが、棺の周囲で泣きぬれている
Train,316_8.mp4,民族衣装の女性たちが、棺の周囲に集まり泣きぬれている
Train,316_9.mp4,民族衣装の女性が、棺に手を添え、嘆き悲しんでいる
Train,316_10.mp4,音楽が流れる中、民族衣装の女性たちや平服の男性が、棺の周りに佇んでいる
Train,316_11.mp4,音楽が流れる中、民族衣装の女性たちや平服の男性が、棺を囲んでいる
Train,316_12.mp4,数人の男性が打楽器を使い音楽を奏でている
Train,316_13.mp4,民族衣装の女性たちが棺を囲み、嘆き悲しんでいる
Train,316_14.mp4,民族衣装の女性たちが棺に手を添え、話をしている
Train,316_15.mp4,民族衣装の女性たちが棺に手を添え、話しかけている
Train,316_16.mp4,民族衣装の女性たちが棺に手を添え、悲しみにくれている
Train,316_17.mp4,民族衣装の女性たちが棺に手を添え、各々話しかけている
Train,316_18.mp4,民族衣装の女性たちが棺に手を添え、嘆き悲しんでいる
Train,316_19.mp4,民族衣装の女性たちが棺に手を添え、声をあげ、悲嘆にくれている
Train,316_20.mp4,民族衣装の女性たちが棺に手を添え、声をあげ、悲嘆にくれている
Train,316_21.mp4,棺の周りに集まった人々の中、ひとりの女性が声をあげ、嘆き悲しんでいる
Train,316_22.mp4,静かに進む霊柩車の周りを、人々が寄り添い歩いている
Train,316_23.mp4,撮影者が、数人の民族衣装の女性たちに質問している
Train,316_24.mp4,撮影者に質問を受けた民族衣装の女性たちが、返答しようとしている
Train,316_25.mp4,撮影者に質問を受けた民族衣装の女性たちが、返答に困っている
Train,317_1.mp4,マイクの前に立つ男性が神妙な面持ちで話をしている
Train,317_2.mp4,男性が、マイクの位置を気にしつつ、話をしている
Train,317_3.mp4,マイクの前に立つ男性が大きな手振りを交えて話をしている
Train,317_4.mp4,マイクの前に立つ男性が対面に目を向けながら話をしている
Train,317_5.mp4,マイクの前に立つ男性が手元を見ながら話をしている
Train,317_6.mp4,マイクの前に立つ男性が手元を見つつ慎重に話をしている
Train,317_7.mp4,マイクを通し話をする男性が、途中で涙をこらえている
Train,317_8.mp4,マイクの前で話終えた男性が、後ろに控えていた男性と抱擁している
Train,317_9.mp4,マイクの前に立つ男性が手元の用紙を見ながら話をしている
Train,317_10.mp4,マイクの前に立つ男性が、対面に目を向けながら話をしている
Train,317_11.mp4,マイクの前に立つ男性が手振りを交えて話をしている
Train,317_12.mp4,マイクの前に立つ男性が手元に置いた用紙を見ながら話をしている
Train,317_13.mp4,マイクの前に立つ男性が手元に置いた用紙を見ながら体を揺らし話をしている
Train,317_14.mp4,マイクの前に立つ男性が友人に感謝を伝えている
Train,317_15.mp4,マイクの前に立つ男性が真摯に話をしている
Train,317_16.mp4,マイクの前に立つ男性が対面に目を向けながら真摯に話をしている
Train,317_17.mp4,マイクの前に立つ男性が対面に目を向けながら真摯に言葉を伝えている
Train,319_1.mp4,室内の壁際に座り込んだ男性二人のうちのひとりが、撮影者と話をしている
Train,319_2.mp4,人々が見つめる中、男性が撮影カメラに向かい、状況説明をしている
Train,319_3.mp4,人々が見つめる中、男性が撮影カメラに向かい、手振りを交え状況説明をしている
Train,319_4.mp4,たくさんの人々が、遺体を乗せた担架の周囲に集まってきている
Train,319_5.mp4,室内の壁際に座り込んだ女性が、撮影カメラに向かって意見を述べている
Train,319_6.mp4,撮影カメラに向かって意見を述べる女性を、隣に座る男児が心配そうに見ている
Train,319_7.mp4,室内の壁際に座り込んだ女性が、手振りを交え撮影カメラに向かって意見を述べている
Train,319_8.mp4,室内の壁際に座り込んだ女性が、撮影カメラを前に、泣きながら訴えている
Train,319_9.mp4,室内の壁際に座り込んだ女性が、撮影カメラを前に、嘆き悲しんでいる
Train,319_10.mp4,室内の壁際に座り込んだ女性が、撮影カメラを前に、嘆き悲しんでいる
Train,319_11.mp4,撮影カメラに向かって嘆く女性を見て、隣に座る男児がうつむいている
Train,319_12.mp4,幼い子供を膝に抱きながら泣き叫ぶ男性を、隣に座る男性が慰めている
Train,319_13.mp4,幼い子供を膝に抱きながら泣き叫ぶ男性を、隣に座る男性が抱きしめている
Train,321_1.mp4,メッセージボード手に並ぶ人々を背に、女性が話をしている
Train,321_2.mp4,メッセージボード手に並ぶ人々を背に、女性が手振りを交え話をしている
Train,321_3.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、女性が手振りを交え状況説明している
Train,321_4.mp4,横断幕やメッセージボード手に家屋の前に並ぶ人々を背に、女性が手振りを交え状況説明している
Train,321_5.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、女性が手元のメモを見ながら状況説明している
Train,321_6.mp4,横断幕やメッセージボード手に家屋の前に並ぶ人々を背に、女性が手振りを交え状況説明している
Train,321_7.mp4,横断幕やメッセージボード手に家屋の前に並ぶ人々を背に、女性が淡々と話をしている
Train,321_8.mp4,横断幕やメッセージボード手に家屋の前に並ぶ人々を背に、女性が手振りを交え淡々と話をしている
Train,321_9.mp4,家屋の前に並ぶ人々の中、前列に立つ女性に、撮影者が質問している
Train,321_10.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、女性が真摯に話をしている
Train,321_11.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、女性が手振りを交え真摯に話をしている
Train,321_12.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、女性が手振りを交え矢継ぎ早に話をしている
Train,321_13.mp4,家屋の前に並ぶ人々の中、前列に立つ女性に、撮影者が話しかけている
Train,321_14.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、女性が確認をしながら話をしている
Train,321_15.mp4,撮影カメラに向かい話をする女性の様子を見ていた男性が、歩み出て話始めた
Train,321_16.mp4,メッセージボード手に家屋の前に並ぶ人々を背にした男性が、インタビューに答えている
Train,321_17.mp4,メッセージボード手に家屋の前に並ぶ人々を背にした男女が、交互にインタビューに答えている
Train,321_18.mp4,メッセージボード手に家屋の前に並ぶ人々を背にした男性が、手振りを交えインタビューに答えている
Train,321_19.mp4,家屋の前に並ぶ人々の中、前列に立つ男性が、体を揺らしながらインタビューに答えている
Train,321_20.mp4,家屋の前に並ぶ人々の中、前列に立つ男性が、淡々とインタビューに答えている
Train,321_21.mp4,家屋の前に並ぶ人々の中、前列に立つ男性が、手の指をつかみながらインタビューに答えている
Train,321_22.mp4,家屋の前に並ぶ人々の中、前列に立つ男性が、手振りを交えインタビューに答えている
Train,321_23.mp4,家屋の前に並ぶ人々の中、前列に立つ男性が、手振りを交え落ち着いた表情でインタビューに答えている
Train,321_24.mp4,家屋の前に並ぶ人々の中、前列に立つ男女が、インタビューに答えている
Train,321_25.mp4,家屋の前に並ぶ人々の中、前列に立つ男性が、手振りを交え落ち着いた表情でインタビューに答えている
Train,321_26.mp4,家屋の前に並ぶ人々の中、前列に立ちインタビューに答える男性に、隣の女性が口添えをしている
Train,321_27.mp4,家屋の前に並ぶ人々の中、前列に立つ男性が、落ち着いた表情で状況説明をしている
Train,321_28.mp4,家屋の前に並ぶ人々の中、前列に立ちインタビューに答える男性に、隣の女性が助け舟を出している
Train,321_29.mp4,家屋の前に並ぶ人々の中、前列に立つ男性が、手振りを交え落ち着いた表情で話をしている
Train,321_30.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、女性が状況説明をしている
Train,321_31.mp4,家屋の前に並ぶ人々の中、前列に立つ男性が、淡々と話をしている
Train,321_32.mp4,家屋の前に並ぶ人々の中、前列に立つ男女に、撮影者が話しかけている
Train,321_33.mp4,メッセージボードを手に横並びに並んだ男性のうちのひとりが、淡々と話をしている
Train,321_34.mp4,家屋の前でメッセージボードを手にした男性が、淡々と話をしている
Train,321_35.mp4,家屋の前でメッセージボードを手にした男性が、具体的な数字を挙げ話をしている
Train,321_36.mp4,メッセージボード手に家屋の前に並ぶ人々が見守る中、前列に立つ女性が話をしている
Train,321_37.mp4,インタビューを受け話をする女性が、そばに立つ女性を指さしている
Train,321_38.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、男性が具体的な数字を挙げ話をしている
Train,321_39.mp4,横断幕やメッセージボード手に家屋の前に並ぶ人々を背に、男性がインタビューを受けている
Train,321_40.mp4,メッセージボード手に家屋の前に並ぶ人々の中で、後列の男性が発言し始めた
Train,321_41.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、男性が真剣な表情で話をしている
Train,321_42.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、男性が手振りを交え話をしている
Train,321_43.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、男性がこめかみを掻きながら話をしている
Train,321_44.mp4,発言中の男性が、話に割り込んだ女性の方に顔を向けた
Train,321_45.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、男性が強い口調で話をしている
Train,321_46.mp4,メッセージボード手に家屋の前に並ぶ人々を背に、男性が注意深く発言している
Train,321_47.mp4,横断幕を手にした男性が、インタビューアーに問いかけるような調子で話をしている
Train,321_48.mp4,家屋の前に集まる人々の中、ひとりの女性が険しい表情で話をしている
Train,321_49.mp4,メッセージボード手に並ぶ人々を背に、男女が腕組をして立っている
Train,321_50.mp4,メッセージボード手に並ぶ人々を背に、腕組をした女性が話をしている
Train,321_51.mp4,メッセージボード手に並ぶ人々を背に、腕組をした女性が撮影者に話しかけられている
Train,321_52.mp4,メッセージボード手に並ぶ人々を背に、腕組をした女性がインタビューを受けている
Train,321_53.mp4,メッセージボード手に並ぶ人々を背に、腕組をした女性が手振りを交え話をしている
Train,322_1.mp4,建物の前に並ぶ複数の男女が、退去を促している
Train,322_2.mp4,建物の前で複数の男女がラインダンスしている様子を、撮影クルーが撮っている
Train,322_3.mp4,人々が大通りを練り歩く中、男性が大声で話をしている
Train,322_4.mp4,人々が集まる中、男性を連行するに警官に向かって、女性が何かを訴えている
Train,322_5.mp4,街頭にたくさんの人々が集まる中、警官たちが抵抗する二人の女性を連行しようとしている
Train,322_6.mp4,街頭にたくさんの人々が集まる中、警官たちが抵抗する二人の女性を抑え込んでいる
Train,322_7.mp4,広場のような場所で女性が掛け声をかけ、周囲の人々がそれを復唱している
Train,322_8.mp4,広場のような場所に集まったたくさんの人々が拍手をしている
Train,322_9.mp4,広場のような場所で男性が掛け声をかけ、周囲の人々がそれを復唱している
Train,322_10.mp4,広場のような場所で男性が掛け声をかけ、集まったたくさんの人々がそれを復唱している
Train,322_11.mp4,広場のような場所で男性が掛け声をかけ、子供を含むたくさんの人々がそれを復唱している
Train,324_1.mp4,ピンマイクを手にした男性が、男子学生たちに向かい話をしている
Train,324_2.mp4,ピンマイクを手にした男性が、男子学生たちにインタビューしている
Train,324_3.mp4,ピンマイクを手にした男性が、二人の女性に向かい話をしている
Train,324_4.mp4,ピンマイクを手にした男性が、二人の女性にインタビューしている
Train,324_5.mp4,ピンマイクを手にした男性が、複数の男女に向かい話をしている
Train,324_6.mp4,ピンマイクを手にした男性が、複数の男女にインタビューしている
Train,324_7.mp4,男性が男子学生たちにピンマイクを向け、インタビューしている
Train,324_8.mp4,男性が街頭で男子学生たちにピンマイクを向け、インタビューしている
Train,324_9.mp4,男性が街頭で男子学生たちにピンマイクを向け、犬食文化についてインタビューしている
Train,324_10.mp4,男性が街頭で男子学生たちにピンマイクを向け、犬食文化についてインタビューしている
Train,324_11.mp4,街頭でインタビューを受けた男子学生が、自身の考えを話している
Train,324_12.mp4,ピンマイクを手にした男性が、手振りを交え二人の女性にインタビューしている
Train,324_13.mp4,街頭でインタビューを受けた女性が、自身の考えを話している
Train,324_14.mp4,街頭でインタビューを受けた女性二人が、自身の考えを話している
Train,324_15.mp4,街頭でインタビューを受けた女性二人が、顔を見合わせながら話をしている
Train,324_16.mp4,街頭でインタビューを受けた女性が、笑みを浮かべながら自身の考えを話している
Train,324_17.mp4,街頭でインタビューを受けた女性が、動物についての自身の意見を述べている
Train,324_18.mp4,街頭でインタビューを受けた女性二人が、うなずき合っている
Train,324_19.mp4,女性二人が、うなずき合いながら、街頭インタビューを受けている
Train,324_20.mp4,街頭インタビューを受けた女性二人のうちのひとりが、もう一方の女性の発言を聞き笑っている
Train,324_21.mp4,男女四人のうちの男性が、街頭インタビューでピンマイクを向けられている
Train,324_22.mp4,男女四人のうちの男性が、街頭インタビューでピンマイクを向けられ意見を述べている
Train,324_23.mp4,男女四人のうちの男性が、街頭インタビューでピンマイクを向けられ質問を受けている
Train,324_24.mp4,男女四人のうちの男性が、街頭インタビューでピンマイクを向けられ犬と人間のかかわりについて話をしている
Train,324_25.mp4,男女四人のうちの男性が、街頭インタビューでピンマイクを向けられ自身の意見を述べている
Train,324_26.mp4,街頭インタビューを受けた男女四人のうちの女性が、男性の発言を聞き笑っている
Train,324_27.mp4,街頭インタビューでピンマイクを向ける男性を、四人の男女が囲んでいる
Train,324_28.mp4,男女四人のうちの女性が、街頭インタビューでピンマイクを向けられ、感情豊かに答えている
Train,324_29.mp4,街頭でピンマイクを手にした男性が、男女四人のうちの女性に、同意を求めるようにインタビューしている
Train,324_30.mp4,街頭インタビューアーの男性が、隣で発言する女性の意見を、自分なりの言葉で表現している
Train,324_31.mp4,女性が、隣に立つ街頭インタビューアーの男性の意見を否定している
Train,324_32.mp4,街頭でピンマイクを手にした男性が、四人の男女に犬食文化についてインタビューしている
Train,324_33.mp4,街頭インタビューを受けた四人の男女が、否定的な意見を口にしている
Train,324_34.mp4,街頭でピンマイクを手にした男性が、四人の男女に、手振りを交えインタビューしている
Train,324_35.mp4,街頭でピンマイクを手にした男性が、四人の男女に、大きな手振りを交えインタビューしている
Train,324_36.mp4,街頭でピンマイクを手にした男性が、対面の男女四人の顔を交互に見つめながらインタビューしている
Train,324_37.mp4,街頭でピンマイクを手にした男性が、四人の男女に、左手を挙げたままの姿勢でインタビューしている
Train,324_38.mp4,女性が、隣に立つ街頭インタビューアーの男性の意見に同意している
Train,324_39.mp4,四人の男女が、街頭インタビューアーの男性の意見に同意している
Train,324_40.mp4,ピンマイクを手にした男性が、四人の男女に犬食文化についてインタビューしている
Train,324_41.mp4,女性が、隣に立つ街頭インタビューアーの男性に、自身の意見を述べている
Train,324_42.mp4,街頭インタビューアーからの質問を受け、女性が言いよどんでいる
Train,324_43.mp4,街頭でインタビューを受けた女性二人が、うなずき合いながら話をしている
Train,324_44.mp4,街頭インタビューアーの男性が、対面の女性の意見を、推測しながら話している
Train,324_45.mp4,街頭でインタビューを受けた女性二人が、笑い声をあげながら話をしている
Train,324_46.mp4,街頭インタビューアーが、意見を話し出す女性にあわててピンマイクを向けた
Train,324_47.mp4,街頭でインタビューを受けた女性が、意見を述べている
Train,324_48.mp4,街頭インタビューアーの男性が、対面の女性二人に新たなトピックを提示した
Train,324_49.mp4,街頭でインタビューを受けた女性が、隣に立つ女性の意見に同意している
Train,324_50.mp4,街頭インタビューアーが、対面の女性二人に早口で質問している
Train,324_51.mp4,街頭でインタビューを受けた女性二人が、笑みを浮かべながら答えている
Train,324_52.mp4,街頭インタビューアーの男性が、手振りを交え、二人の女性に質問している
Train,324_53.mp4,女性二人が、街頭インタビューアーの男性に同意するか否かを聞かれ、同意している
Train,324_54.mp4,街頭インタビューを受けた男女四人のうちの女性が、もう一人の女性について話をしている
Train,324_55.mp4,街頭インタビューを受けた男女四人のうちの女性が、自身の嗜好につて話をしている
Train,324_56.mp4,街頭インタビューを受けた男女四人のうちの女性が、意見を述べている
Train,324_57.mp4,街頭インタビューを受けた女性の意見を、周囲の男女が真摯に聞いている
Train,324_58.mp4,女性の意見を聞いた街頭インタビューアーが、考えを整理しながら話をしている
Train,324_59.mp4,街頭インタビューを受けた男女四人のうちの女性が、食肉について話をしている
Train,324_60.mp4,街頭インタビューを受けた男女四人のうちの女性が、食肉について自身の考えを話をしている
Train,324_61.mp4,街頭インタビューを受けた男女四人のうちの女性が、もう一人の女性の意見に賛同している
Train,324_62.mp4,街頭インタビューを受けた男女四人のうちの男性が、考えを巡らせている
Train,324_63.mp4,街頭インタビューを受けた男女四人のうちの女性が、対面の男性に向かい話をしている
Train,324_64.mp4,街頭インタビューを受けた男女四人のうちの男性が、対面の女性の問いに答えている
Train,324_65.mp4,街頭インタビューを受けた男女四人のうちの男性が、言いよどんでいる
Train,324_66.mp4,四人の男女が、インタビューアーの男性の言葉をうなずきながら聞いている
Train,324_67.mp4,街頭インタビューを受けた男女四人のうちの男性が、淡々と意見を述べている
Train,324_68.mp4,街頭インタビューを受けた男女四人のうちの男性が、強めの言葉で意見を述べている
Train,324_69.mp4,街頭インタビューを受けた男女四人のうちの男性が、意見を述べている
Train,324_70.mp4,街頭インタビューを受けた男女四人のうちの男性が、感情を露わに意見を述べている
Train,324_71.mp4,街頭インタビューを受けた男女四人のうちの男性が、滔々と意見を述べている
Train,324_72.mp4,ピンマイクを手にした男性が、言葉を選びながら四人の男女にインタビューしている
Train,324_73.mp4,街頭インタビューを受けた男女四人のうちの女性が、対面の男性の意見にうなずいている
Train,324_74.mp4,ピンマイクを手にした男性が、手振りを交え言葉を選びながら四人の男女にインタビューしている
Train,324_75.mp4,街頭インタビューを受けた男女四人のうちの女性が、隣の男性の意見を笑みを浮かべて聞いている
Train,324_76.mp4,街頭インタビューを受けた男女四人のうちの男性が、自身の意見を述べている
Train,324_77.mp4,女性が、街頭インタビューアーの男性の言葉を聞き、素早く同意している
Train,324_78.mp4,街頭インタビューを受けた女性が、滔々と意見を述べている
Train,324_79.mp4,街頭インタビューを受けた女性二人のうちのひとりが、もう一方の女性の発言をうなずきながら聞いている
Train,324_80.mp4,ピンマイクを手にした男性が、二人の女性に手振りを交えインタビューしている
